 "Ability (n.)","القدرة – الامكانية","Ability (n.)","Financial","verb","ar"
"Manufactured Overseas Dividend (MODs)","0","","Financial","verb","en"
"Manufactured Overseas Dividend (MODs)","هو التوزيعات التي تدفع من طرف إلى آخر كنتيجة لمطالبة أو اتفاق قانوني على سبيل المثال كنتيجة لقرض أسهم متجاوزا لتاريخ التوزيع .","Manufactured Overseas Dividend (MODs)","Financial","verb","ar"
"Many-to-Many (MTM)","0","","Financial","verb","en"
"Many-to-Many (MTM)","نوع من أنواع الانتقال للتسويات بناءً على تعليمات تسليم لعملية مركبة مشتركة قد تصل إلى عدد 4 تحركات للأسهم وعدد تحركين للنقدية التي من الممكن أن تنتقل بين مشاركين . وهى تستخدم أيضا في حالة الاشتراك في اصدار الحقوق .","Many-to-Many (MTM)","Financial","verb","ar"
"Margin","Margin is the difference between a product or service's selling price and its cost of production or to the ratio between a company's revenues and expenses. It also refers to the amount of equity contributed by an investor as a percentage of the current market value of securities held in a margin account. ","","Financial","verb","en"
"Margin","الهامش – هو نوع من الضمان يدفعه الأطراف ذوى العلاقة لبيت المقاصة المختص بعمليات المشتقات لضمان تحوطهم ضد الخسائر","Margin","Financial","verb","ar"
"Margin Call","A margin call is a broker's demand on an investor using margin to deposit additional money or securities so that the margin account is brought up to the minimum maintenance margin. Margin calls occur when the account value depresses to a value calculated by the broker's particular formula.","","Financial","verb","en"
"Margin Call","طلب أحد الأطراف في العملية لهامش التغير على أن يتحول إلى الآخر","Margin Call","Financial","verb","ar"
"Marginal Cost (MC)","The increase or decrease in the total cost of a production run for making one additional unit of an item. It is computed in situations where the breakeven point has been reached: the fixed costs have already been absorbed by the already produced items and only the direct (variable) costs have to be accounted for.","","Financial","verb","en"
"Marginal Cost (MC)","التغير الكلي في تكلفة الشركة الذى ينتج عنه انتاج وحدة اضافية من المخرجات","Marginal Cost (MC)","Financial","verb","ar"
"Marginal Revenue (MR)","Marginal revenue is the increase in revenue that results from the sale of one additional unit of output. While marginal revenue can remain constant over a certain level of output, it follows the law of diminishing returns and will eventually slow down, as the output level increases.","","Financial","verb","en"
"Marginal Revenue (MR)","العائد الهامشي ، هو التغير في العائد الكلي الناتج عن بيع الشركة لبيع وحدة من المخرجات","Marginal Revenue (MR)","Financial","verb","ar"
"Margined Value","Difference between the market value of a collateral and amount of the loan advanced against it. Also called haircut. (2) Percentage added to a market rate of interest, or subtracted from a market rate of deposit, to provide a return to the bank.","","Financial","verb","en"
"Margined Value","القيمة الهامشية ، القيمة الهامشية للأوراق المالية في حساب مرتبط والتي تعد مساوية لقيمة الأوراق المالية المحددة بناءً على سعر مرجعي ، أقل من الهامش المحدد من قبل البنك المدفوعات المختص بهذه الأوراق المالية","Margined Value","Financial","verb","ar"
"Mark to Market","Mark to market (MTM) is a measure of the fair value of accounts that can change over time, such as assets and liabilities. Mark to market aims to provide a realistic appraisal of an institution's or company's current financial situation.","","Financial","verb","en"
"Mark to Market","اصطلاح يستخدم في سوق العقود المستقبلية مبينا التعديلات اليومية التي تطرأ على الحساب والتي تعكس تحديثا للأرباح أو الخسائر المجمعة تحديدا","Mark to Market","Financial","verb","ar"
"Market","A market is a medium that allows buyers and sellers of a specific good or service to interact in order to facilitate an exchange. This type of market may either be a physical marketplace where people come together to exchange goods and services in person, as in a bazaar or shopping center, or a virtual market wherein buyers and sellers do not interact, as in an online market.","","Financial","verb","en"
"Market","الاسم العام الجامع لأى كيان أو منظمة أو مكان يتم فيه تداول الأوراق المالية ، بالتالي فكل البورصات يطلق عليها لفظ سوق، وتتميز دولة الامارات العربية بوجود سوق مالي في كل من أبوظبي ودبى هو سوق أبوظبي للأوراق المالية وسوق دبى المالي بالإضافة إلى بورصة دبى للذ","Market","Financial","verb","ar"
"Market Abuse","a statutory offence which covers insider trading and stockmarket manipulation","","Financial","verb","en"
"Market Abuse","الاضرار بالسوق – التلاعب بالسوق – حددت سلطة الخدمات المالية في المملكة المتحدة مخالفات السوق بموجب منظومة الانفاذ FSMA 2000 والتي تطبق على الأسواق المالية في المملكة المتحدة وتتحدد مخالفات السوق بثلاث ممارسات : التلاعب في المعلومات ، التغرير بالسوق","Market Abuse","Financial","verb","ar"
"Market Capitalization","Market capitalization refers the total dollar market value of a company's outstanding shares. Commonly referred to as ""market cap,"" it is calculated by multiplying a company's shares outstanding by the current market price of one share. The investment community uses this figure to determine a company's size, as opposed to using sales or total asset figures.","","Financial","verb","en"
"Market Capitalization","قيمة السوق – رأسمال السوق – اجمالي قيمة الأوراق المالية المصدرة من شركة ما مقومة بالأسعار السائدة في السوق . ويجب أن يتضمن هذا الرقم كافة الأنواع المختلفة للأوراق المالية المصدرة من الشركة، ولكنه عادة ما يتضمن فقط بقيمة السوقية للأسهم فقط . وتحسب القيمة ا","Market Capitalization","Financial","verb","ar"
"Market Counterparty","A counterparty is the other party that participates in a financial transaction, and every transaction must have a counterparty in order for the transaction to go through. More specifically, every buyer of an asset must be paired up with a seller who is willing to sell and vice versa.
","","Financial","verb","en"
"Market Counterparty","المشارك في الأسواق ، النظير سواءً كان بصفته وكيلا أو أصيلا عن نفسه، وكذلك من كان يقوم بنفس النشاط الاستثماري ، كما أن أعضاء أي سوق يعتبرون من النظراء لممارستهم نفس النشاط .","Market Counterparty","Financial","verb","ar"
"Market Deadline","A final time that a task must be completed by. ""Chris knew that the deadline for new undergraduate applications was approaching, so he spent the whole weekend completing his entrance essays.""","","Financial","verb","en"
"Market Deadline","التاريخ المحدد – هو التاريخ الذى يجب الاستجابة عنده في حالة اتخاذ الشركة لأى اجراء مؤسسي طواعية يتطلب استجابة عليه من قبل حاملي الأسهم حيث يكون هناك تاريخ قد تم تحديده سلفا كآخر موعد للرد بعدها يصبح الاجراء نافذا","Market Deadline","Financial","verb","ar"
"Market Economy","A market economy is an economic system in which economic decisions and the pricing of goods and services are guided solely by the aggregate interactions of a country's individual citizens and businesses. ","","Financial","verb","en"
"Market Economy","","Market Economy","Financial","verb","ar"
"Market Forces","Forces of demand and supply representing the aggregate influence of self-interested buyers and sellers on price and quantity of the goods and services offered in a market. In general, excess demand causes prices and quantity of supply to rise, and excess supply causes them to fall.","","Financial","verb","en"
"Market Forces","قوى السوق – هي القوى المتحكمة في تحديد سعر السلعة في سوق ما ، وتعقيبا على اقتصاد السوق (السوق الحر) ، نجد أن سعر السلعة يتحدد عند التقاء كل من منحنى العرض والطلب على هذه السلعة","Market Forces","Financial","verb","ar"
"Market Maker","A market maker is a broker-dealer firm that assumes the risk of holding a certain number of shares of a particular security in order to facilitate the trading of that security.","","Financial","verb","en"
"Market Maker","صانع السوق – المتداول المؤسسي سواء كان هيئة أو منظمة ما أو بنك استثماري ،حيث يقوم بتحديد سعر الورقة المالية في العقود من خلال المناقصة والعرض ، وبالتالي يهيئون العقد بحيث يصبح قابلا للتسييل من خلال عملية البيع أو الشراء ، حسب النظام المتبع في المملكة المت","Market Maker","Financial","verb","ar"
"Market Match","The process for executing securities trades by pairing buy orders with sell orders. Matching orders utilize algorithms which determine how orders are matched and in what order they are filled, which subsequently differ based on the venue to which the trade is routed. ","","Financial","verb","en"
"Market Match","نظام التداول الاليكتروني للأسهم العالمية المعمول به في بورصة لندن والذى تقوم بإدارته شركة طومسون","Market Match","Financial","verb","ar"
"Market Order","An investor makes a market order through a broker or brokerage service to buy or sell an investment immediately at the best available current price. A market order is the default option and is likely to be executed because it does not contain restrictions on the price or the time frame in which the order can be executed.","","Financial","verb","en"
"Market Order","نظام السوق – نظام فتح وغلق السوق","Market Order","Financial","verb","ar"
"Market Place Services (MPS)","Market services are defined as those services produced for sale on the market at a price intended to cover production costs and to provide a profit for the producer.","","Financial","verb","en"
"Market Place Services (MPS)","خدمة توفرها بورصة لندن للمتعاملين من ذوى النشاط المحدود فى التداول ، حيث تمكنهم من اصدار أوامرهم عبر الاتصال التليفوني بمسئولين بالبورصة","Market Place Services (MPS)","Financial","verb","ar"
"Market Portfolio","A market portfolio is a theoretical bundle of investments that includes every type of asset available in the world financial market, with each asset weighted in proportion to its total presence in the market. The expected return of a market portfolio is identical to the expected return of the market as a whole.","","Financial","verb","en"
"Market Portfolio","المحفظة الاستثمارية المكونة من الأوراق المالية في سوق معين","Market Portfolio","Financial","verb","ar"
"Market Price","The market price is the current price at which an asset or service can be bought or sold. Economic theory contends that the market price converges at a point where the forces of supply and demand meet. Shocks to either the supply side and/or demand side can cause the market price for a good or service to be re-evaluated.","","Financial","verb","en"
"Market Price","سعر السوق – هو سعر الورقة المالية هو سعر الاغلاق الذى يعد آخر سعر بيعت به الورقة المالية أو السند ، وفى حالة عقود المشتقات فهو السعر الجاري للعقد خلال الفترة الزمنية له","Market Price","Financial","verb","ar"
"Market Proxy","A market proxy is a broad representation of the overall market. A market proxy is chosen and used to simplify studies that require a market variable, statistic or comparison. The market proxy, once selected, is then used in performance evaluations and studies, or to test a hypothesis.","","Financial","verb","en"
"Market Proxy","مؤشر السوق – بصفة عامة هو المؤشر الذى يتضمن معظم الأوراق المالية في السوق والذى يستخدم أيضا في قياس أداء المحافظ الاستثمارية في السوق","Market Proxy","Financial","verb","ar"
"Market Risk","Market risk is the possibility for an investor to experience losses due to factors that affect the overall performance of the financial markets in which he is involved. Market risk, also called ""systematic risk,"" cannot be eliminated through diversification, though it can be hedged against.","","Financial","verb","en"
"Market Risk","مخاطر السوق – مخاطر الخسارة في العوائد الناجمة عن التغير في قيمة الأدوات المالية ، ويعتبر المستثمر معرضا للخسارة بمجرد شراء المنتج المالي فهي لازمة عامة في كافة المنتجات والأدوات المالية","Market Risk","Financial","verb","ar"
"Market Risk Limit","Market-risk limits are fundamental controls over the risks inherent in trading activities. Banks need to establish market risk limits related to their risk measures and these limits should be consistent with maximum exposures authorized by their senior management and board. These limits are also allocated to business units and individual traders. ","","Financial","verb","en"
"Market Risk Limit","الحد الأقصى لسقف الخسارة المحدد الذى با مكان الشركة أن تتحمله","Market Risk Limit","Financial","verb","ar"
"Market Segmentation","The process of defining and subdividing a large homogenous market into clearly identifiable segments having similar needs, wants, or demand characteristics. Its objective is to design a marketing mix that precisely matches the expectations of customers in the targeted segment","","Financial","verb","en"
"Market Segmentation","قطاعات السوق – يمكن تقسيم سوق السندات إلى قطاعات كل قطاع يضم السندات ذات تواريخ الاستحقاق والسداد المتقاربة وبالتالي يعمل بصفة مستقله كأن هذا القطاع سوقا قائما بذاته ، وكذلك تقسيم سوق الأسهم إلي قطاعات","Market Segmentation","Financial","verb","ar"
"Market Value","The price an asset would fetch in the marketplace. Market value is also commonly used to refer to the market capitalization of a publicly-traded company, and is obtained by multiplying the number of its outstanding shares by the current share price.","","Financial","verb","en"
"Market Value","سعر السوق – سعر التداول الجاري للورقة  المالية","Market Value","Financial","verb","ar"
"Market-if-Touched (MIT)","A conditional order that becomes a market order when a security reaches a specified price. When using a buy market-if-touched order, a broker will wait until the security falls to a certain level before purchasing the asset. A sell market-if-touched order will activate when the price of a security rises to the specified level. ","","Financial","verb","en"
"Market-if-Touched (MIT)","هو الأمر الذى يصبح مفعلا بمجرد الوصول لسعر محدد ، أمر الشراء المحدد هو الذى يوضع دون مستوى الأسعار الجارية ، بينما يوضع أمر البيع ال","Market-if-Touched (MIT)","Financial","verb","ar"
"Marketing Operation","The marketing operations (MO) function has emerged due to the need for a more transparent, efficient, and accountable view of marketing. Its growth was initially driven by the proliferation of marketing technology and increased pressure from the C-suite to prove the value of marketing and contribute to the revenue","","Financial","verb","en"
"Marketing Operation","عمليات التسويق – اصدار أسهم لرفع السيولة ، عروض الاكتتاب ، عروض البيع ، عروض السمسرة والوساطة ، الانزال أو اصدارات الحقوق ، وغيرها","Marketing Operation","Financial","verb","ar"
"Marking Price","The practice of adding a constant percentage to the cost price of an item to arrive at its selling price.","","Financial","verb","en"
"Marking Price","السعر الذى يحدده صانع السوق لكل من البيع والشراء للورقة المالية (عملية شبيهة بالمناقصة لتحديد السعر)","Marking Price","Financial","verb","ar"
"Marking to Market","Mark to market (MTM) is a measure of the fair value of accounts that can change over time, such as assets and liabilities. Mark to market aims to provide a realistic appraisal of an institution's or company's current financial situation.","","Financial","verb","en"
"Marking to Market","اصطلاح يستخدم في سوق العقود المستقبلية مبينا التعديلات اليومية التي تطرأ على الحساب والتي تعكس تحديثا للأرباح أو الخسائر المجمعة تحديدا","Marking to Market","Financial","verb","ar"
"Master Agreement","That consolidates two or more separate but related agreements between the same counterparties in one legal document. ","","Financial","verb","en"
"Master Agreement","الاتفاقية المرجع – هي اتفاقية تتم بين العميل والوسيط تتعلق بالعمليات المنفذة خارج منصة التداول والتي تعرف باسم عمليات OTC وتتضمن هذه الاتفاقية بنودا رئيسة يعمل بها في كل اتفاقية ، على أن يتم التعامل مع كل عملية باتفاقية على حده","Master Agreement","Financial","verb","ar"
"Matador Bond","A term used to identify a foreign bond issued in Spain by a company that is not domiciled in Spain. Matador bonds were bonds denominated in pesetas, and were usually corporate bonds. 
The market for matador bonds grew rapidly between 1987 and 1999, and attracted many large local and foreign investors. The name matador originated from the bullfighters in Spain.","","Financial","verb","en"
"Matador Bond","سند يصدر في اسبانيا ، من مصدر غير اسباني","Matador Bond","Financial","verb","ar"
"Matching","Matching is a statistical technique which is used to evaluate the effect of a treatment by comparing the treated and the non-treated units in an observational study or quasi-experiment (i.e. when the treatment is not randomly assigned).","","Financial","verb","en"
"Matching","الاجازة – الموافقة هي عملية يقوم بها نظام التسوية من خلال أعمال المقارنة والتدقيق  والتوافقية بين تعليمات التسوية وذلك لتحقيق اجازة العملية للتسوية","Matching","Financial","verb","ar"
"Material Interest","0","","Financial","verb","en"
"Material Interest","المصلحة الجوهرية – المصلحة الجوهرية في كل نشاط اقتصادي هي مصلحة العميل – حسب قانون سلطة الخدمات المالية في المملكة المتحدة لها صورتان : 1-عندما تجد شركة ما أن هناك وضعا يمثل تضاربا مع مصالح العملاء ، فان هذا الوضع يتم إدارته بأكثر من طريقة تتضمن اتخاذ سيا","Material Interest","Financial","verb","ar"
"MATIF"," is a private corporation which is both a futures exchange and a clearing house in France. It was absorbed in the merger of the Paris Bourse with Euronext NV to form Euronext Paris. Derivatives formerly traded on the Matif and other members of Euronext are traded on LIFFE Connect, the electronic trading platform of the London International Financial Futures Exchange. ","","Financial","verb","en"
"MATIF","هي بورصة المشتقات الفرنسية قبل انضمامها إلى البورصة الأوربية والتي تسمى Euronext","MATIF","Financial","verb","ar"
"Maturity (Date)","Maturity date is the date on which the principal amount of a note, draft, acceptance bond or another debt instrument becomes due and is repaid to the investor and interest payments stop. It is also the termination or due date on which an installment loan must be paid in full.","","Financial","verb","en"
"Maturity (Date)","هو التاريخ الذى يتوقف فيه عقد الاشتقاق وهو أيضا تاريخ الاستحقاق سواءً للسند أو لأجل السداد ، أو لتاريخ الاستحقاق بصفة عامة","Maturity (Date)","Financial","verb","ar"
"Maximum Investment Plan (MIP)","an endowment assurance policy designed to produce maximum profits","","Financial","verb","en"
"Maximum Investment Plan (MIP)","وحدة سياسة دعم استثماري ذات حد أدنى إلزامي للمتعاملين والمشتركين فى النظام","Maximum Investment Plan (MIP)","Financial","verb","ar"
"Mean","to have in mind as one's purpose or intention; intend.","","Financial","verb","en"
"Mean","متوسط القيم – هي عملية تقسيم اجمالي القيم في الكثافة على اجمالي الكثافة الكمية","Mean","Financial","verb","ar"
"Mean-Variance Analysis","A mean-variance analysis is the process of weighing risk (variance) against expected return. By looking at the expected return and variance of an asset, investors attempt to make more efficient investment choices – seeking the lowest variance for a given expected return or seeking the highest expected return for a given variance level.","","Financial","verb","en"
"Mean-Variance Analysis","هو استقراء ما كان عليه أداء المحفظة الاستثمارية وبناءً عليه ، يتم التنبؤ بأداء المحفظة في المستقبل – هذا التحليل قائم على أساس نظرية المحفظة الحديثة – Modern Portfolio Theory MPT","Mean-Variance Analysis","Financial","verb","ar"
"Mediums"," Something, such as an intermediate course of action, that occupies a position or represents a condition midway between extremes.","","Financial","verb","en"
"Mediums","الاسم المختصر للسندات المتعامل بها كأوراق مالية والتي يمتد أجلها من 7-15 سنه حتى يتم اطفائها بالكامل","Mediums","Financial","verb","ar"
"MEFF","The Mercado Español de Futuros Financieros, better known as MEFF, is a Spanish electronic trading exchange that provides trading, clearing and settlement of futures and options in single stocks and equity indexes, including the benchmark Ibex 35.","","Financial","verb","en"
"MEFF","بورصة المشتقات الإسبانية وهى بورصة معترف بها عالميا كبورصة استثمار","MEFF","Financial","verb","ar"
"Member Firm","A broker-dealer in which at least one of the principal officers is a member of either the New York Stock Exchange (NYSE), another major stock exchange, a self-regulatory organization or a clearing house corporation.","","Financial","verb","en"
"Member Firm","الشركة العضو في بورصة الأسهم ، فالشركة العضو في بورصة لندن فهي الشركة التي تعمل اما بمفردها أو بصفتها وأهليتها المشترك","Member Firm","Financial","verb","ar"
"Memorandum of Association","British A document that regulates a company's external activities and must be drawn up on the formation of a registered or incorporated company. As the company's charter it (together with the company's articles of association) forms the company's constitution.","","Financial","verb","en"
"Memorandum of Association","عقد تأسيس الشركة ، هو العقد الذى يحدد صلاحيات الشركة ونشاطها وعلاقتها بالعالم الخارجي ، كما ينص عقد التأسيس أيضا على عدد القيمة الأسمية للأسهم المفوضة الشركة بإصدارها والتي صدرت بالفعل .","Memorandum of Association","Financial","verb","ar"
"Merchant Bank","A merchant bank is a company that deals mostly in international finance, business loans for companies and underwriting. These banks are experts in international trade, which makes them specialists in dealing with multinational corporations. ","","Financial","verb","en"
"Merchant Bank","بنك المعاملات التجارية – حسب النظام في المملكة المتحدة ، في الواقع هذا المصطلح عفا عليه الدهر حاليا ، المهم أن بنك المعاملات التجارية هو ذلك البنك يختص بالدرجة الأولى في إدارة المحافظ الاستثمارية ، فواتير التسليم والقبول والدمج إلى آخره","Merchant Bank","Financial","verb","ar"
"Merger","A merger is a deal to unite two existing companies into one new company. There are several types of mergers and also several reasons why companies complete mergers. Most mergers unite two existing companies into one newly named company. ","","Financial","verb","en"
"Merger","الدمج هو رغبة كيان أو أكثر من الكيانات الاقتصادية في الانضمام تحت مظلة واحدة سواءً كليا أو جزئيا لممارسة نشاط اقتصادي بصورة أكثر توسعا وأكثر تغطية للسوق","Merger","Financial","verb","ar"
"Mergers and Acquisitions (M & A)","Mergers and acquisitions (M&A) is a general term that refers to the consolidation of companies or assets. While there are several types of transactions classified under the notion of M&A, a merger means a combination of two companies to form a new company, while an acquisition is the purchase of one company by another in which no new company is formed.","","Financial","verb","en"
"Mergers and Acquisitions (M & A)","الدمج والاستحواذ – هذا الموضوع مقنن ومتعارف عليه في المملكة المتحدة من خلال إدارات تعتبر جزء من دور خاصة بالأوراق المالية او بنوك المعاملات التجارية تختص اساسا في تقديم النصح حول نشاط الاستحواذ والتي تعمل عادة تبعا لإدارات المالية الحكومية ولكنها تعمل بشك","Mergers and Acquisitions (M & A)","Financial","verb","ar"
"Merval","The MERVAL Index (MERcado de VALores, literally Stock Market) is the most important index of the Buenos Aires Stock Exchange. It is a price-weighted index, calculated as the market value of a portfolio of stocks selected based on their market share, number of transactions and quotation price","","Financial","verb","en"
"Merval","هيئة التسوية والتداول لبورصة بيونيس أيريس بالأرجنتين حيث يسمى نظام التداول باسم SINAC سيناك","Merval","Financial","verb","ar"
"MEX Identification","0","","Financial","verb","en"
"MEX Identification","نظم التعريف المكسيكية – هي رموز التعريف المستخدمة في البورصة المكسيكية وهذه الرموز تستخدم بالدرجة الأولى لتحديد البورصة أو السوق المدرج فيه الورقة المالية رسميا وكذلك علامات التبويب الأبجدية / الرقمية .","MEX Identification","Financial","verb","ar"
"Microeconomics","Microeconomics is the social science that studies the implications of individual human action, specifically about how those decisions affect the utilization and distribution of scarce resources. Microeconomics shows how and why different goods have different values, how individuals make more efficient or more productive decisions, and how individuals best coordinate and cooperate with one another.","","Financial","verb","en"
"Microeconomics","الاقتصاد الجزئي يقوم على أساس التحليل لحجم الموارد النادرة خلال أي نظام اقتصادي ، فهو الاقتصاد المتعلق بمدى انعكاس قرارات الأفراد والشركات على حجم الأسعار وعناصر الانتاج والسلع والخدمات المطلوبة والمعروضة","Microeconomics","Financial","verb","ar"
"Middle (Mid) Price","A reference price calculated by taking the average of the current quoted bid and ask prices. As the average between the high and low quoted prices, the mid-price expresses a general market value for an asset. However, since exchange prices are rounded to the nearest valid tradable price, the mid-price value may not be an exact average of bid and ask values.","","Financial","verb","en"
"Middle (Mid) Price","السعر المتوسط الذى يقع ما بين كل سعر البيع وسعر الشراء  للورقة المالية ، يتم الاعتماد على سعر الاغلاق السابق كجزء من عملية تحديد السعر المتوسط للورقة  المالية","Middle (Mid) Price","Financial","verb","ar"
"Mine","is a process used by companies to turn raw data into useful information. By using software to look for patterns in large batches of data, businesses can learn more about their customers and develop more effective marketing strategies as well as increase sales and decrease costs.","","Financial","verb","en"
"Mine","طريقة سريعة للشراء في سوق العملات بمجرد تحديد السعر يتم شراء العملة عند السعر الأساسي","Mine","Financial","verb","ar"
"Minimum Efficient Scale (MES)","The minimum efficient scale is the smallest amount of production a company can achieve while still taking full advantage of economies of scale with regards to supplies and costs. In classical economics, the minimum efficient scale is defined as the lowest production point at which long-run total average costs (LRATC) are minimized.","","Financial","verb","en"
"Minimum Efficient Scale (MES)","هو ضمان استمرارية الشركة في الانتاج على المدى الطويل بتكلفة متدنية وبالتالي تحقيق أقصى ربحية اقتصادية","Minimum Efficient Scale (MES)","Financial","verb","ar"
"Minimum Funding Requirement (MFR)","The Minimum Funding Requirement (MFR) was a part of United Kingdom legislation in the Pensions Act 1995, and was introduced on 6 April 1997. The Pensions Act 2004 abolishes the MFR replaces it with new ""statutory funding objective""; this came into force on 30 December 2005 for all pension schemes with a valuation date after September 22, 2005.","","Financial","verb","en"
"Minimum Funding Requirement (MFR)","المتطلب الرئيسي الالزامي الذى يجب أن يتوفر بصفة دائمة في صناديق التقاعد للوفاء بأي التزامات","Minimum Funding Requirement (MFR)","Financial","verb","ar"
"Minimum Income Guarantee"," is a system of social welfare provision that guarantees that all citizens or families have an income sufficient to live on, provided they meet certain conditions","","Financial","verb","en"
"Minimum Income Guarantee","ضمان الدخل الأدنى – هو جزء من المعاش التقاعدي الذى يجب أن يدفع لمن بلغوا الستين أو أكثر ، وذلك بعد اجتيازهم اختبارات محدده ، حيث يتم بموجبه تزويد وتوفير دخل اضافي سواءً كان المستفيد أعزبا أو متزوجا، فى اكتوبر 2003 تم استبدال ضمان الدخل الأكبر بضمان الدخل","Minimum Income Guarantee","Financial","verb","ar"
"Minimum Quote Size (MQS)","A minimum number of shares which market-makers must show in order to be displayed and therefore traded on the London Stock Exchange's SEAQ (stock exchange automated quotation system). Outside of the UK, the American stock exchange, NASDAQ also has a similar limitation. ","","Financial","verb","en"
"Minimum Quote Size (MQS)","هو الحد الأدنى لقيمة تحديد صانع السوق للورقة المالية","Minimum Quote Size (MQS)","Financial","verb","ar"
"Minority Interests","A minority interest, which is also referred to as noncontrolling interest (NCI), is ownership of less than 50% of a company's equity by an investor or another company. For accounting purposes, minority interest is a fractional share of a company amounting to less than 50% of the voting shares.","","Financial","verb","en"
"Minority Interests","تنشأ هذه الحالة بصفة خاصة ، عندما تملك الشركة الأم شركة فرعية أو شركة تابعة لها لكن ملكيتها ليست كاملة عليها حيث يشاركها فيه بعض المساهمين، في هذه الحالة يطلق على هؤلاء المساهمين المشاركين للشركة الأم في الملكية يسمون بالأقلية .. وغالبا كما تحظى الأقلية ب","Minority Interests","Financial","verb","ar"
"Misconduct","mismanagement especially of governmental or military responsibilities","","Financial","verb","en"
"Misconduct","المخالفة – عدم الالتزام بالقوانين والتعليمات – وقد وضعت هيئة الأوراق المالية في قوانينها ما يكفل معالجة المخالفات وعد التقيد بالمطابقة والالتزام بالنص على عقوبات وغرامات محددة","Misconduct","Financial","verb","ar"
"Misleading Statement","A false statement is when it is not true, regardless of whether or not you know that it is false.
A misleading statement is when it gives a false impression, is uninformative, unclear, or deceptive. That is, omitting relevant or helpful information to the situation when dealing with the ABR","","Financial","verb","en"
"Misleading Statement","بيان معلومات مضللة – أي بيان عن معلومات استثمارية غير مضبوطة أو غير مدققه الهدف منها التغرير","Misleading Statement","Financial","verb","ar"
"Mismatch","to match badly or unsuitably.","","Financial","verb","en"
"Mismatch","عدم المسايرة والتناسب – بصفة خاصة في عقود الخيارات بين أوضاع العقد وحالته في مدة اتمام العقد وانجازه بيعا وشراء","Mismatch","Financial","verb","ar"
"Mixed Economy","A mixed economic system is an economic system that features characteristics of both capitalism and socialism. A mixed economic system protects private property and allows a level of economic freedom in the use of capital, but also allows for governments to interfere in economic activities in order to achieve social aims.","","Financial","verb","en"
"Mixed Economy","الاقتصاد المختلط – هو الأسلوب الاقتصادي القائم على أساس تفعيل آليات السوق من عرض وطلب وفى الوقت نفسه يخضع للتوجيه والتدخل الحكومي","Mixed Economy","Financial","verb","ar"
"MMTS","0","","Financial","verb","en"
"MMTS","نظام التداولات المعمول به بورصة بودابست بالمجر","MMTS","Financial","verb","ar"
"Model","Graphical, mathematical (symbolic), physical, or verbal representation or simplified version of a concept, phenomenon, relationship, structure, system, or an aspect of the real world.","","General","verb","en"
"Model","","Model","General","verb","ar"
"Model Code","is one of the most important developments in American law, and perhaps the most important influence on American Criminal Law since it was completed in 1962. Conceived as a way to standardize and organize the often-fragmentary criminal codes enacted by the states, the MPC has influenced a large majority of states to change their laws","","Financial","verb","en"
"Model Code","مدونة السلوك الأمثل – هي مدونة سلوك تتعلق بممارسات أعضاء مجلس الادارة وبصفة خاصة حال تداولهم في أسهم الشركة التي يتمتعون بعضويتها ، من نصوص هذه المدونة أن يمتنع العضو عن التداول في أسهم شركته خلال الشهرين السابقين على اعلان نتائج شركته","Model Code","Financial","verb","ar"
"Model Risk","A type of risk that occurs when a financial model used to measure a firm's market risks or value transactions does not perform the tasks or capture the risks it was designed to. ","","Financial","verb","en"
"Model Risk","المخاطر النموذجية- هي المخاطر التي يكون فيها نموذج الكومبيوتر الموضوع من قبل البنك للتقييم أو للمخاطر يكون غير صحيحا او غير مبرر","Model Risk","Financial","verb","ar"
"Modern Portfolio Theory (MPT)","Modern portfolio theory (MPT) is a theory on how risk-averse investors can construct portfolios to optimize or maximize expected return based on a given level of market risk, emphasizing that risk is an inherent part of higher reward","","Financial","verb","en"
"Modern Portfolio Theory (MPT)","نظرية المحفظة الحديثة – هو الجزء الذى يحتفظ به المستثمرون لتخصيصه في استثمارات متنوعة ، في محافظ تتميز بالكفاءة","Modern Portfolio Theory (MPT)","Financial","verb","ar"
"Modified Dietz","The modified Dietz method is a measure of the ex post (i.e. historical) performance of an investment portfolio in the presence of external flows.","","Financial","verb","en"
"Modified Dietz","هي الوسيلة المبسطة لاحتساب المعدل الزمنى المرجح للعوائد","Modified Dietz","Financial","verb","ar"
"Modified Duration (MD)","Modified duration is a formula that expresses the measurable change in the value of a security in response to a change in interest rates. Modified duration follows the concept that interest rates and bond prices move in opposite directions. ","","Financial","verb","en"
"Modified Duration (MD)","هو مقياس مرتبط أساسا بالفترة الزمنية والذى يستخدم في توقع التغير في سعر السند بناءً على التغير في سعر الفائدة ويمكن تحديده من المعادلة (1+ إجمالي عائد استهلاك السند )","Modified Duration (MD)","Financial","verb","ar"
"Modified Following","A modified following is a contractual feature in an exchange involving the implied automatic change of one or more set dates within the arrangement, such as the payment date. Modified following is used to streamline the exchange process.","","Financial","verb","en"
"Modified Following","التعديل لما بعده – هذا شرط يتم الاتفاق عليه بين أطراف عقد الخيارات بحيث إذا وقع تاريخ التسوية في يوم غير أيام العمل ، فانه يتم ترحيله إلى يوم العمل التالي مباشرة ، ما لم يكن مثل هذا التحريك يودى به إلى الشهر التالي ، فانه في هذه الحالة يرتد إلى آخر يوم عم","Modified Following","Financial","verb","ar"
"MONEP","0","","Financial","verb","en"
